"Well";"replno";"smpltp";"templvol";"QtyID";"WellType";"Replicate";"ThresholddRn";"CtdRn";"Quantitycopies";"RSqdRn";"SlopedRn";"qpcrno";"MONISprojectno";"AssayID";"speciesabbr";"plateno";"qpcrrundate";"smplNo";"smplNo02";"Unikt.prøvesæt.nummer";"Noter.på.plastic.posen";"Konc.målt.på.Qubit._ng.uL";"Dato.for.ekstraktion";"Ekstraktionsnummer";"Noter2";"Elueringvolumen.AE.buffer.uL";"Sub_Nmb_for_extraction";"Dato_for_indsml";"X.Noter2";"U_Pr_Nr";"MSTno_di";"wdt";"Navn_Inds";"skib";"Inst";"Dato_inds";"Lok_omr01";"lokalitet_vanda";"lok_pos_lat";"lok_pos_lon";"max_Dyb";"Dyb_Str_m";"Vwf_mL";"vandsoejllagd";"Dyb_lagd01";"dato_80C";"Temp_Inds";"Bemaerkn";"MST.n_Dinds";"MST.nummer";"MST_STEXno";"smplNoSTEX"
"F06";"14";"MST0300";"3uL";"QtyorID";"Unknown";"14";"Treshold";"32.4746068577918";"116.378229782044";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0300";"MST0300";"12";"21-03-2019, FFSB0011, bundfauna, Flensborg ydre fjord";"7.55";"2020-jun-30";"MST-SX08";NA;"350";"08_12";"2019-03-21";NA;"MST0300";"MST0300::2019-03-21";FALSE;"JAROB_20629477";"LIVII";"Sydjylland";"2019-03-21";"FFSB0011SoenderborgBugt";"95700008";54.8372666666667;9.81814166666667;29.7;29;"1450";"ja";"26";"2019-03-22";4.8;NA;"MST0300_2019-03-21";"MST0300";"MST0300STEX08_12";NA
"A07";"17";"MST0414";"3uL";"QtyorID";"Unknown";"17";"Treshold";"37.9786066544324";"3.94262438967692";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0414";"MST0414";"12";NA;"2.56";"2020-jun-08";"MST-SX06";NA;"350";"06_12";"2019-05-14";NA;"MST0414";"MST0414::2019-05-14";FALSE;"LASOJ";"Haig";"Sydjylland";"2019-05-14";"SoenderhoRIB1510007";"91500007";55.3375;8.35011666666667;6;1;"1200";"nej";NA;"2019-05-15";11;NA;"MST0414_2019-05-14";"MST0414";"MST0414STEX06_12";NA
"A08";"17";"MST0414";"3uL";"QtyorID";"Unknown";"17";"Treshold";"36.6099855704639";"9.14821026263043";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0414";"MST0414";"12";NA;"2.56";"2020-jun-08";"MST-SX06";NA;"350";"06_12";"2019-05-14";NA;"MST0414";"MST0414::2019-05-14";FALSE;"LASOJ";"Haig";"Sydjylland";"2019-05-14";"SoenderhoRIB1510007";"91500007";55.3375;8.35011666666667;6;1;"1200";"nej";NA;"2019-05-15";11;NA;"MST0414_2019-05-14";"MST0414";"MST0414STEX06_12";NA
"A09";"17";"MST0414";"3uL";"QtyorID";"Unknown";"17";"Treshold";"37.0490043359412";"6.98355854489032";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0414";"MST0414";"12";NA;"2.56";"2020-jun-08";"MST-SX06";NA;"350";"06_12";"2019-05-14";NA;"MST0414";"MST0414::2019-05-14";FALSE;"LASOJ";"Haig";"Sydjylland";"2019-05-14";"SoenderhoRIB1510007";"91500007";55.3375;8.35011666666667;6;1;"1200";"nej";NA;"2019-05-15";11;NA;"MST0414_2019-05-14";"MST0414";"MST0414STEX06_12";NA
"G10";"31";"MST0419";"3uL";"QtyorID";"Unknown";"31";"Treshold";"27.7116833644296";"2177.8146651914";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0419";"MST0419";"3";NA;"4.16";"2020-jun-26";"MST-SX07";NA;"350";"07_03";"#N/A-NA-#N/A";NA;"MST0419";"MST0419::#N/A-NA-#N/A";FALSE;"JOCTH";"Musling";"Nordjylland";"2019-08-26";"aalborgbugtNOR409";"93000005";56.85705;10.7846472222222;14;1;"1800";"ja";"2.5";"2019-08-29";17.8;NA;"MST0419_2019-08-26";"MST0419";"MST0419STEX07_03";NA
"G11";"31";"MST0419";"3uL";"QtyorID";"Unknown";"31";"Treshold";"27.7123515627207";"2176.91988333723";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0419";"MST0419";"3";NA;"4.16";"2020-jun-26";"MST-SX07";NA;"350";"07_03";"#N/A-NA-#N/A";NA;"MST0419";"MST0419::#N/A-NA-#N/A";FALSE;"JOCTH";"Musling";"Nordjylland";"2019-08-26";"aalborgbugtNOR409";"93000005";56.85705;10.7846472222222;14;1;"1800";"ja";"2.5";"2019-08-29";17.8;NA;"MST0419_2019-08-26";"MST0419";"MST0419STEX07_03";NA
"G12";"31";"MST0419";"3uL";"QtyorID";"Unknown";"31";"Treshold";"27.7024268033864";"2190.24799583643";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0419";"MST0419";"3";NA;"4.16";"2020-jun-26";"MST-SX07";NA;"350";"07_03";"#N/A-NA-#N/A";NA;"MST0419";"MST0419::#N/A-NA-#N/A";FALSE;"JOCTH";"Musling";"Nordjylland";"2019-08-26";"aalborgbugtNOR409";"93000005";56.85705;10.7846472222222;14;1;"1800";"ja";"2.5";"2019-08-29";17.8;NA;"MST0419_2019-08-26";"MST0419";"MST0419STEX07_03";NA
"F10";"30";"MST0430";"3uL";"QtyorID";"Unknown";"30";"Treshold";"33.0990664354318";"79.2651388326663";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0430";"MST0430";"6";NA;"9.6";"2020-jun-26";"MST-SX07";NA;"350";"07_06";"2019-09-24";NA;"MST0430";"MST0430::2019-09-24";FALSE;"SvendaageBendtsen";"MagretheGaardbo";"Nordjylland";"2019-09-24";"HirtshalsNOR7715";"92200001";57.6078333333333;9.90025555555555;18;1;"1500";"nej";"na";"2019-09-30";14.5;NA;"MST0430_2019-09-24";"MST0430";"MST0430STEX07_06";NA
"F11";"30";"MST0430";"3uL";"QtyorID";"Unknown";"30";"Treshold";"33.0689727856517";"80.7458226415732";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0430";"MST0430";"6";NA;"9.6";"2020-jun-26";"MST-SX07";NA;"350";"07_06";"2019-09-24";NA;"MST0430";"MST0430::2019-09-24";FALSE;"SvendaageBendtsen";"MagretheGaardbo";"Nordjylland";"2019-09-24";"HirtshalsNOR7715";"92200001";57.6078333333333;9.90025555555555;18;1;"1500";"nej";"na";"2019-09-30";14.5;NA;"MST0430_2019-09-24";"MST0430";"MST0430STEX07_06";NA
"F12";"30";"MST0430";"3uL";"QtyorID";"Unknown";"30";"Treshold";"33.3202238498025";"69.185066890545";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0430";"MST0430";"6";NA;"9.6";"2020-jun-26";"MST-SX07";NA;"350";"07_06";"2019-09-24";NA;"MST0430";"MST0430::2019-09-24";FALSE;"SvendaageBendtsen";"MagretheGaardbo";"Nordjylland";"2019-09-24";"HirtshalsNOR7715";"92200001";57.6078333333333;9.90025555555555;18;1;"1500";"nej";"na";"2019-09-30";14.5;NA;"MST0430_2019-09-24";"MST0430";"MST0430STEX07_06";NA
"G07";"23";"MST0453";"3uL";"QtyorID";"Unknown";"23";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0453";"MST0453";"13";NA;"4.34";"2020-jun-08";"MST-SX06";NA;"350";"06_13";"2019-05-09";NA;"MST0453";"MST0453::2019-05-09";FALSE;"JettePoulsenEngholm";"Penelope";"Midtjylland";"2019-05-09";"RKB1_91320001_RingkoebingFjord";"91320001";56.0778333333333;8.21679444444444;3.3;1;"230";"nej";"na";"2019-05-22";10.4;NA;"MST0453_2019-05-09";"MST0453";"MST0453STEX06_13";NA
"G08";"23";"MST0453";"3uL";"QtyorID";"Unknown";"23";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0453";"MST0453";"13";NA;"4.34";"2020-jun-08";"MST-SX06";NA;"350";"06_13";"2019-05-09";NA;"MST0453";"MST0453::2019-05-09";FALSE;"JettePoulsenEngholm";"Penelope";"Midtjylland";"2019-05-09";"RKB1_91320001_RingkoebingFjord";"91320001";56.0778333333333;8.21679444444444;3.3;1;"230";"nej";"na";"2019-05-22";10.4;NA;"MST0453_2019-05-09";"MST0453";"MST0453STEX06_13";NA
"G09";"23";"MST0453";"3uL";"QtyorID";"Unknown";"23";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0453";"MST0453";"13";NA;"4.34";"2020-jun-08";"MST-SX06";NA;"350";"06_13";"2019-05-09";NA;"MST0453";"MST0453::2019-05-09";FALSE;"JettePoulsenEngholm";"Penelope";"Midtjylland";"2019-05-09";"RKB1_91320001_RingkoebingFjord";"91320001";56.0778333333333;8.21679444444444;3.3;1;"230";"nej";"na";"2019-05-22";10.4;NA;"MST0453_2019-05-09";"MST0453";"MST0453STEX06_13";NA
"A10";"25";"MST0473";"3uL";"QtyorID";"Unknown";"25";"Treshold";"38.0795809246385";"3.70523505077521";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0473";"MST0473";"9";NA;"7.2";"2020-jun-26";"MST-SX07";NA;"350";"07_09";"#N/A-NA-#N/A";NA;"MST0473";"MST0473::#N/A-NA-#N/A";FALSE;"JOCTH";"Musling";"Nordjylland";"2019-08-28";"LoegstoerbredningVIB3708_1";"93730002";57.955;9.05194444444444;7;1;"1000";"nej";NA;"2019-08-29";20.3;NA;"MST0473_2019-08-28";"MST0473";"MST0473STEX07_09";NA
"A11";"25";"MST0473";"3uL";"QtyorID";"Unknown";"25";"Treshold";"40.0654786781125";"1.09243101289392";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0473";"MST0473";"9";NA;"7.2";"2020-jun-26";"MST-SX07";NA;"350";"07_09";"#N/A-NA-#N/A";NA;"MST0473";"MST0473::#N/A-NA-#N/A";FALSE;"JOCTH";"Musling";"Nordjylland";"2019-08-28";"LoegstoerbredningVIB3708_1";"93730002";57.955;9.05194444444444;7;1;"1000";"nej";NA;"2019-08-29";20.3;NA;"MST0473_2019-08-28";"MST0473";"MST0473STEX07_09";NA
"A12";"25";"MST0473";"3uL";"QtyorID";"Unknown";"25";"Treshold";"39.8253197007906";"1.26630723211254";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0473";"MST0473";"9";NA;"7.2";"2020-jun-26";"MST-SX07";NA;"350";"07_09";"#N/A-NA-#N/A";NA;"MST0473";"MST0473::#N/A-NA-#N/A";FALSE;"JOCTH";"Musling";"Nordjylland";"2019-08-28";"LoegstoerbredningVIB3708_1";"93730002";57.955;9.05194444444444;7;1;"1000";"nej";NA;"2019-08-29";20.3;NA;"MST0473_2019-08-28";"MST0473";"MST0473STEX07_09";NA
"B04";"10";"MST0476";"3uL";"QtyorID";"Unknown";"10";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0476";"MST0476";"13";NA;"22.8";"2020-jun-30";"MST-SX08";NA;"350";"08_13";"#N/A-NA-#N/A";NA;"MST0476";"MST0476::#N/A-NA-#N/A";FALSE;"EmilGuddalLarsen";"Capella";"Sjaelland";"2019-05-23";"RoskildefjordRoskildebredning";"93220011";55.713;12.04;5;1;"1500";"nej";"-";"2019-05-23";15.33;NA;"MST0476_2019-05-23";"MST0476";"MST0476STEX08_13";NA
"B05";"10";"MST0476";"3uL";"QtyorID";"Unknown";"10";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0476";"MST0476";"13";NA;"22.8";"2020-jun-30";"MST-SX08";NA;"350";"08_13";"#N/A-NA-#N/A";NA;"MST0476";"MST0476::#N/A-NA-#N/A";FALSE;"EmilGuddalLarsen";"Capella";"Sjaelland";"2019-05-23";"RoskildefjordRoskildebredning";"93220011";55.713;12.04;5;1;"1500";"nej";"-";"2019-05-23";15.33;NA;"MST0476_2019-05-23";"MST0476";"MST0476STEX08_13";NA
"B06";"10";"MST0476";"3uL";"QtyorID";"Unknown";"10";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0476";"MST0476";"13";NA;"22.8";"2020-jun-30";"MST-SX08";NA;"350";"08_13";"#N/A-NA-#N/A";NA;"MST0476";"MST0476::#N/A-NA-#N/A";FALSE;"EmilGuddalLarsen";"Capella";"Sjaelland";"2019-05-23";"RoskildefjordRoskildebredning";"93220011";55.713;12.04;5;1;"1500";"nej";"-";"2019-05-23";15.33;NA;"MST0476_2019-05-23";"MST0476";"MST0476STEX08_13";NA
"C07";"19";"MST0483";"3uL";"QtyorID";"Unknown";"19";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0483";"MST0483";"14";NA;"1.68";"2020-jun-08";"MST-SX06";NA;"350";"06_14";"2019-05-01";NA;"MST0483";"MST0483::2019-05-01";FALSE;"SteenKrogsboellstkro";"aaboen";"MSTStorstroem";"2019-05-01";"BRKBMPK2_910Bornholmaabnedel";"99000049";55.25;15.59;89;1;"1500";"ja";"55";"2019-05-13";6.5;"Fryser var uden strøm på hjem-sejladsen. Temperaturen steg fra -18°C til -4°C i ca. 3 timer.";"MST0483_2019-05-01";"MST0483";"MST0483STEX06_14";NA
"C08";"19";"MST0483";"3uL";"QtyorID";"Unknown";"19";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0483";"MST0483";"14";NA;"1.68";"2020-jun-08";"MST-SX06";NA;"350";"06_14";"2019-05-01";NA;"MST0483";"MST0483::2019-05-01";FALSE;"SteenKrogsboellstkro";"aaboen";"MSTStorstroem";"2019-05-01";"BRKBMPK2_910Bornholmaabnedel";"99000049";55.25;15.59;89;1;"1500";"ja";"55";"2019-05-13";6.5;"Fryser var uden strøm på hjem-sejladsen. Temperaturen steg fra -18°C til -4°C i ca. 3 timer.";"MST0483_2019-05-01";"MST0483";"MST0483STEX06_14";NA
"C09";"19";"MST0483";"3uL";"QtyorID";"Unknown";"19";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0483";"MST0483";"14";NA;"1.68";"2020-jun-08";"MST-SX06";NA;"350";"06_14";"2019-05-01";NA;"MST0483";"MST0483::2019-05-01";FALSE;"SteenKrogsboellstkro";"aaboen";"MSTStorstroem";"2019-05-01";"BRKBMPK2_910Bornholmaabnedel";"99000049";55.25;15.59;89;1;"1500";"ja";"55";"2019-05-13";6.5;"Fryser var uden strøm på hjem-sejladsen. Temperaturen steg fra -18°C til -4°C i ca. 3 timer.";"MST0483_2019-05-01";"MST0483";"MST0483STEX06_14";NA
"E10";"29";"MST0498";"3uL";"QtyorID";"Unknown";"29";"Treshold";"39.6230936452768";"1.43401102666185";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0498";"MST0498";"11";NA;"6.25";"2020-jun-26";"MST-SX07";NA;"350";"07_11";"2019-08-27";NA;"MST0498";"MST0498::2019-08-27";FALSE;"LASOJ";"Fucus";"Sydjylland";"2019-08-27";"SoenderhoRIB1510007";"91500007";55.3376;8.35004444444444;6.2;1;"900";"nej";NA;"2019-08-27";20;NA;"MST0498_2019-08-27";"MST0498";"MST0498STEX07_11";NA
"E11";"29";"MST0498";"3uL";"QtyorID";"Unknown";"29";"Treshold";"38.1271131814334";"3.59848895745737";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0498";"MST0498";"11";NA;"6.25";"2020-jun-26";"MST-SX07";NA;"350";"07_11";"2019-08-27";NA;"MST0498";"MST0498::2019-08-27";FALSE;"LASOJ";"Fucus";"Sydjylland";"2019-08-27";"SoenderhoRIB1510007";"91500007";55.3376;8.35004444444444;6.2;1;"900";"nej";NA;"2019-08-27";20;NA;"MST0498_2019-08-27";"MST0498";"MST0498STEX07_11";NA
"E12";"29";"MST0498";"3uL";"QtyorID";"Unknown";"29";"Treshold";"39.5309285939368";"1.51764166168755";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0498";"MST0498";"11";NA;"6.25";"2020-jun-26";"MST-SX07";NA;"350";"07_11";"2019-08-27";NA;"MST0498";"MST0498::2019-08-27";FALSE;"LASOJ";"Fucus";"Sydjylland";"2019-08-27";"SoenderhoRIB1510007";"91500007";55.3376;8.35004444444444;6.2;1;"900";"nej";NA;"2019-08-27";20;NA;"MST0498_2019-08-27";"MST0498";"MST0498STEX07_11";NA
"D10";"28";"MST0521";"3uL";"QtyorID";"Unknown";"28";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0521";"MST0521";"13";NA;"16.6";"2020-jun-26";"MST-SX07";NA;"350";"07_13";"2019-08-07";NA;"MST0521";"MST0521::2019-08-07";FALSE;"SteenKrogsboellstkro";"aaboen";"MSTStorstroem";"2019-08-07";"BRKBMPK2_910Bornholmaabnedel";"99000049";55.25;15.59;89;1;"1400";"ja";"60";"2019-09-03";19.7;NA;"MST0521_2019-08-07";"MST0521";"MST0521STEX07_13";NA
"D11";"28";"MST0521";"3uL";"QtyorID";"Unknown";"28";"Treshold";"48.0320230488778";"0.00813909918220192";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0521";"MST0521";"13";NA;"16.6";"2020-jun-26";"MST-SX07";NA;"350";"07_13";"2019-08-07";NA;"MST0521";"MST0521::2019-08-07";FALSE;"SteenKrogsboellstkro";"aaboen";"MSTStorstroem";"2019-08-07";"BRKBMPK2_910Bornholmaabnedel";"99000049";55.25;15.59;89;1;"1400";"ja";"60";"2019-09-03";19.7;NA;"MST0521_2019-08-07";"MST0521";"MST0521STEX07_13";NA
"D12";"28";"MST0521";"3uL";"QtyorID";"Unknown";"28";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0521";"MST0521";"13";NA;"16.6";"2020-jun-26";"MST-SX07";NA;"350";"07_13";"2019-08-07";NA;"MST0521";"MST0521::2019-08-07";FALSE;"SteenKrogsboellstkro";"aaboen";"MSTStorstroem";"2019-08-07";"BRKBMPK2_910Bornholmaabnedel";"99000049";55.25;15.59;89;1;"1400";"ja";"60";"2019-09-03";19.7;NA;"MST0521_2019-08-07";"MST0521";"MST0521STEX07_13";NA
"H10";"32";"MST0NEC";"3uL";"QtyorID";"Unknown";"32";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0NEC";"MST0NEC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MST0NEC";NA
"H11";"32";"MST0NEC";"3uL";"QtyorID";"Unknown";"32";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0NEC";"MST0NEC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MST0NEC";NA
"H12";"32";"MST0NEC";"3uL";"QtyorID";"Unknown";"32";"Treshold";"NaN";"NaN";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"MST0NEC";"MST0NEC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"MST0NEC";NA
"G01";"07";"std1E-1";"3uL";"QtyorID";"Standard";"07";"Treshold";"NaN";"0.3";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E-1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"G02";"07";"std1E-1";"3uL";"QtyorID";"Standard";"07";"Treshold";"NaN";"0.3";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E-1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"G03";"07";"std1E-1";"3uL";"QtyorID";"Standard";"07";"Treshold";"NaN";"0.3";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E-1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"F01";"06";"std1E0";"3uL";"QtyorID";"Standard";"06";"Treshold";"39.2050544650753";"3";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E0";"std1E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E0";NA
"F02";"06";"std1E0";"3uL";"QtyorID";"Standard";"06";"Treshold";"36.9535505179076";"3";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E0";"std1E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E0";NA
"F03";"06";"std1E0";"3uL";"QtyorID";"Standard";"06";"Treshold";"39.2522309919518";"3";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E0";"std1E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E0";NA
"E01";"05";"std1E1";"3uL";"QtyorID";"Standard";"05";"Treshold";"34.7981533017223";"30";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"E02";"05";"std1E1";"3uL";"QtyorID";"Standard";"05";"Treshold";"35.1051300692599";"30";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"E03";"05";"std1E1";"3uL";"QtyorID";"Standard";"05";"Treshold";"35.3973159001831";"30";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E1";"std1E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E1";NA
"D01";"04";"std1E2";"3uL";"QtyorID";"Standard";"04";"Treshold";"29.6962975789265";"300";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E2";"std1E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E2";NA
"D02";"04";"std1E2";"3uL";"QtyorID";"Standard";"04";"Treshold";"30.9669220941593";"300";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E2";"std1E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E2";NA
"D03";"04";"std1E2";"3uL";"QtyorID";"Standard";"04";"Treshold";"30.6634349746685";"300";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E2";"std1E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E2";NA
"C01";"03";"std1E3";"3uL";"QtyorID";"Standard";"03";"Treshold";"27.2280702594166";"3000";"RSqdRn";"SlopedRn";"qpcr0788";"MONIS5biorad";"AssID03";"Psefar";"plt02";"qpcrrundate20210205";"std1E3";"std1E3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std1E3";NA
